% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1587 +3.151332032e+02 +3.151332032e+02 +2.113232032e+02 +2.113232032e+02 -4.7845e+00 +3.4691e+00 +3.7538e+00 +2.3505e+00 -2.6125e+00 -1.9035e+00 +5.2624e-01 -4.3558e+00 -5.9595e-01 -4.9747e+00 -2.8201e+00 +1.0043e+00 -2.0090e+00 +1.6896e+00 +4.7618e+00 -2.8346e+00 -2.2882e+00 -5.8530e+00 -3.2833e+00 +2.3539e+00
1720 +2.513993632e+02 +2.513993632e+02 +1.475893632e+02 +1.475893632e+02 -4.3396e+00 +3.4271e+00 +3.9508e+00 +2.3229e+00 -2.6332e+00 -6.4854e-01 +2.9444e+00 -4.3406e+00 -7.0341e-01 -4.9803e+00 -2.3941e+00 +9.3659e-01 -2.8482e+00 +1.9167e+00 +5.4361e+00 -1.0300e+00 -1.5969e+00 -4.1432e+00 -3.1386e+00 +2.5153e+00
1997 +2.466067406e+02 +2.466067406e+02 +1.427967406e+02 +1.427967406e+02 -5.0468e+00 +3.5331e+00 +3.7912e+00 +1.6701e+00 -2.5810e+00 -9.2392e-01 +2.1064e+00 -4.2677e+00 -7.3464e-01 -4.9733e+00 -2.6702e+00 +1.2949e-01 -2.8619e+00 +2.5115e+00 +5.0273e+00 -8.4773e-01 -3.2909e+00 -5.2878e+00 -4.4428e+00 +2.4468e+00
42864       +inf +2.466067406e+02       +inf +1.427967406e+02 -4.0045e+29 -1.8129e+29 +5.7477e+28 +4.3887e+28 +8.4423e+29 -1.0289e+28 +1.1800e+28 +1.3688e+29 -2.9259e+28 -9.0970e+28 -2.7116e+29 +1.1323e+29 +7.4599e+29 +2.3562e+30 -1.5339e+29 +4.9110e+29 -3.4279e+29 -3.1881e+29 -2.1532e+31 +1.3108e+29
% function evaluation | noise-free fitness - Fopt (-2.380000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.674757243e+06 +2.674757243e+06 +2.674733443e+06 +2.674733443e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
620 +2.613489866e+06 +2.613489866e+06 +2.613466066e+06 +2.613466066e+06 -3.6277e+00 -3.3842e+00 -3.8414e-01 -4.9974e+00 +3.2141e+00 -4.0052e+00 -1.2261e+00 +4.1291e+00 +3.8220e+00 +3.5482e+00 +4.5165e+00 +5.7306e-01 -4.7760e+00 +3.6834e+00 +5.1016e+00 +4.3658e+00 -3.7786e+00 -4.8536e-01 +3.0756e+00 +2.6458e+00
683 +2.366062050e+06 +2.366062050e+06 +2.366038250e+06 +2.366038250e+06 -3.5049e+00 -3.4339e+00 -2.8342e-01 -4.9098e+00 +3.0225e+00 -4.0310e+00 -1.3183e+00 +4.0470e+00 +3.7148e+00 +4.2432e+00 +4.4338e+00 +5.4311e-01 -4.7060e+00 +3.6943e+00 +4.0383e+00 +4.3552e+00 -3.9315e+00 -4.1815e-01 +3.1022e+00 +2.6296e+00
705 +2.304281516e+06 +2.304281516e+06 +2.304257716e+06 +2.304257716e+06 -3.4142e+00 -3.3657e+00 -3.4959e-01 -4.9961e+00 +3.1584e+00 -3.9925e+00 -1.2504e+00 +4.1209e+00 +3.8381e+00 +4.2256e+00 +4.4684e+00 +5.6936e-01 -4.7632e+00 +3.6923e+00 +4.6291e+00 +4.3515e+00 -4.4730e+00 -4.2318e-01 +3.0801e+00 +2.6641e+00
731 +2.000879202e+06 +2.000879202e+06 +2.000855402e+06 +2.000855402e+06 -3.3151e+00 -3.4370e+00 -3.2137e-01 -4.9492e+00 +3.0512e+00 -3.9650e+00 -1.2275e+00 +4.1378e+00 +3.9603e+00 +4.2107e+00 +4.4355e+00 +5.4544e-01 -4.7944e+00 +3.5025e+00 +4.6483e+00 +4.3089e+00 -5.1287e+00 -5.0043e-01 +3.0968e+00 +2.4765e+00
756 +1.975035700e+06 +1.975035700e+06 +1.975011900e+06 +1.975011900e+06 -3.4758e+00 -3.3704e+00 -3.2301e-01 -4.9380e+00 +2.9963e+00 -4.0002e+00 -1.2137e+00 +4.1423e+00 +3.8723e+00 +3.8977e+00 +4.4512e+00 +6.7016e-01 -4.7626e+00 +3.6874e+00 +4.5322e+00 +4.3424e+00 -4.6987e+00 -3.3277e-01 +3.0897e+00 +2.3923e+00
814 +1.948619078e+06 +1.948619078e+06 +1.948595278e+06 +1.948595278e+06 -4.2286e+00 -3.5494e+00 -2.1428e-01 -5.0145e+00 +2.9607e+00 -3.9126e+00 -1.2540e+00 +4.1587e+00 +3.8630e+00 +3.8313e+00 +4.4669e+00 +5.7843e-01 -4.7213e+00 +3.6754e+00 +3.6348e+00 +4.3738e+00 -3.9650e+00 -2.5663e-01 +2.9603e+00 +2.5945e+00
820 +1.026878431e+06 +1.026878431e+06 +1.026854631e+06 +1.026854631e+06 -3.4395e+00 -3.3906e+00 -3.2775e-01 -4.8499e+00 +3.3316e+00 -3.9241e+00 -1.2701e+00 +4.1392e+00 +3.8740e+00 +4.5267e+00 +4.4740e+00 +4.9520e-01 -4.5939e+00 +3.6826e+00 +4.3533e+00 +4.3124e+00 -6.0341e+00 -4.4937e-01 +3.1354e+00 +2.6469e+00
917 +5.257622613e+05 +5.257622613e+05 +5.257384613e+05 +5.257384613e+05 -3.5713e+00 -3.4985e+00 -2.0257e-01 -4.9357e+00 +3.1407e+00 -4.0305e+00 -1.2353e+00 +4.1322e+00 +3.9207e+00 +3.3941e+00 +4.5256e+00 +4.4440e-01 -4.7354e+00 +3.7883e+00 +3.6226e+00 +4.4269e+00 -4.5375e+00 -3.7932e-01 +3.1486e+00 +2.7461e+00
930 +3.534727650e+03 +3.534727650e+03 +3.510927650e+03 +3.510927650e+03 -3.5235e+00 -3.4093e+00 -3.1913e-01 -4.8963e+00 +3.1531e+00 -3.9778e+00 -1.2303e+00 +4.1297e+00 +3.8538e+00 +3.2698e+00 +4.4630e+00 +5.5287e-01 -4.6751e+00 +3.6851e+00 +3.2431e+00 +4.3563e+00 -5.8692e+00 -4.7470e-01 +3.3109e+00 +2.2825e+00
1110 +1.129592835e+03 +1.129592835e+03 +1.105792835e+03 +1.105792835e+03 -2.7047e+00 -3.5077e+00 -4.2645e-01 -5.4223e+00 +2.3230e+00 -4.1746e+00 -1.3954e+00 +4.1031e+00 +3.6224e+00 +3.5812e+00 +4.4281e+00 +4.5996e-01 -4.6876e+00 +3.7580e+00 +3.4379e+00 +4.4306e+00 -6.1277e+00 -4.2529e-01 +3.6735e+00 +3.0819e+00
1148 +5.099964276e+02 +5.099964276e+02 +4.861964276e+02 +4.861964276e+02 -3.3774e+00 -4.3516e+00 -2.1167e-01 -4.9190e+00 +3.1554e+00 -3.9518e+00 -1.3325e+00 +4.0246e+00 +3.8332e+00 +3.3275e+00 +4.4620e+00 +5.0548e-01 -4.7144e+00 +3.6737e+00 +3.3116e+00 +4.1932e+00 -6.3748e+00 -2.6163e-01 +3.2199e+00 +2.6143e+00
1159 +3.424441445e+02 +3.424441445e+02 +3.186441445e+02 +3.186441445e+02 -3.7434e+00 -3.3807e+00 -3.0988e-01 -4.9390e+00 +3.2036e+00 -4.0568e+00 -1.8768e+00 +4.1533e+00 +3.7118e+00 +4.1467e+00 +4.4536e+00 +4.4844e-01 -4.4663e+00 +3.6447e+00 +3.4073e+00 +4.3022e+00 -6.7787e+00 -3.0104e-01 +3.9604e+00 +2.6280e+00
1271 +2.684196961e+02 +2.684196961e+02 +2.446196961e+02 +2.446196961e+02 -3.2365e+00 -3.4406e+00 -2.7731e-01 -5.0686e+00 +3.1996e+00 -4.0147e+00 -1.1538e+00 +4.1107e+00 +3.8020e+00 +2.6220e+00 +4.5642e+00 +3.7167e-01 -4.6309e+00 +3.6812e+00 +3.1993e+00 +4.4006e+00 -4.9434e+00 -2.7381e-01 +2.9602e+00 +2.7557e+00
41446       +inf +2.684196961e+02       +inf +2.446196961e+02 -4.1343e+29 -4.1939e+29 -8.8643e+28 +1.8099e+29 -3.7003e+29 -3.8631e+29 -5.4656e+29 +6.4863e+28 +5.3943e+27 -2.7518e+28 -7.2202e+27 -2.2050e+29 +1.1422e+29 +3.9446e+29 -5.6311e+28 -1.2186e+30 +1.1827e+29 +4.7248e+28 +9.4965e+28 -1.5214e+31
% function evaluation | noise-free fitness - Fopt (7.459000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.171172467e+07 +1.171172467e+07 +1.171179926e+07 +1.171179926e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
104 +1.146344416e+07 +1.146344416e+07 +1.146351875e+07 +1.146351875e+07 +1.5973e-01 +4.9532e+00 -9.1858e-01 +1.4101e+00 +2.6367e+00 -4.9569e+00 -3.5924e+00 -3.1389e+00 +1.4346e+00 -1.4977e+00 +3.1202e+00 -2.3671e+00 +1.9829e+00 +9.8886e-01 +1.8960e+00 -7.4603e-01 +2.4613e+00 +1.0599e+00 -4.0954e+00 +3.7721e+00
222 +1.105216719e+07 +1.105216719e+07 +1.105224178e+07 +1.105224178e+07 +1.6159e-01 +4.9509e+00 -1.0055e+00 +1.4160e+00 +2.6324e+00 -4.9700e+00 -3.5934e+00 -3.2253e+00 +1.5015e+00 -1.4811e+00 +3.1194e+00 -2.3812e+00 +2.0012e+00 +9.8864e-01 +1.9235e+00 -7.2443e-01 +2.4520e+00 +1.0787e+00 -4.1018e+00 +3.7745e+00
337 +1.089478096e+07 +1.089478096e+07 +1.089485555e+07 +1.089485555e+07 +1.5130e-01 +4.9501e+00 -9.6727e-01 +1.4150e+00 +2.6466e+00 -4.8867e+00 -3.6286e+00 -3.2602e+00 +1.4366e+00 -1.4706e+00 +3.1202e+00 -2.3634e+00 +1.9952e+00 +9.6358e-01 +1.8870e+00 -7.3346e-01 +2.4562e+00 +1.0617e+00 -4.0986e+00 +3.7757e+00
402 +1.059623202e+07 +1.059623202e+07 +1.059630661e+07 +1.059630661e+07 +1.5349e-01 +4.9529e+00 -9.5695e-01 +1.3399e+00 +2.6369e+00 -4.9846e+00 -3.6373e+00 -3.3498e+00 +1.4287e+00 -1.4935e+00 +3.1238e+00 -2.3761e+00 +1.9782e+00 +9.1322e-01 +1.9423e+00 -7.1854e-01 +2.4601e+00 +1.0672e+00 -4.0987e+00 +3.7735e+00
503 +1.022305089e+07 +1.022305089e+07 +1.022312548e+07 +1.022312548e+07 +7.1831e-02 +4.9293e+00 -1.0814e+00 +1.4052e+00 +2.6646e+00 -4.9716e+00 -3.6165e+00 -3.2160e+00 +1.4110e+00 -1.4577e+00 +3.1240e+00 -2.3605e+00 +1.9996e+00 +8.1771e-01 +1.9378e+00 -7.4750e-01 +2.4698e+00 +1.0908e+00 -4.1490e+00 +3.7784e+00
522 +9.956559039e+06 +9.956559039e+06 +9.956633629e+06 +9.956633629e+06 +1.3324e-01 +4.9380e+00 -1.0190e+00 +1.4387e+00 +2.6714e+00 -4.9491e+00 -3.6247e+00 -3.1254e+00 +1.4387e+00 -1.4948e+00 +3.1204e+00 -2.3557e+00 +1.9870e+00 +6.5723e-01 +1.9640e+00 -7.0899e-01 +2.4410e+00 +1.0444e+00 -4.0927e+00 +3.7768e+00
572 +9.135586823e+06 +9.135586823e+06 +9.135661413e+06 +9.135661413e+06 +1.4287e-01 +4.9385e+00 -1.4746e+00 +1.3754e+00 +2.6184e+00 -4.9626e+00 -3.6636e+00 -3.4448e+00 +1.5395e+00 -1.4945e+00 +3.1229e+00 -2.2955e+00 +1.9650e+00 +9.4446e-01 +1.9621e+00 -6.0552e-01 +2.4424e+00 +1.0296e+00 -4.1955e+00 +3.7909e+00
638 +9.059641020e+06 +9.059641020e+06 +9.059715610e+06 +9.059715610e+06 +1.8512e-01 +4.9052e+00 -1.2093e+00 +1.3604e+00 +2.6129e+00 -5.0020e+00 -3.6915e+00 -3.2736e+00 +1.4695e+00 -1.4938e+00 +3.1214e+00 -2.3616e+00 +2.0176e+00 +5.4632e-01 +1.9725e+00 -6.9372e-01 +2.4317e+00 +1.0492e+00 -4.0968e+00 +3.7713e+00
753 +8.332363672e+06 +8.332363672e+06 +8.332438262e+06 +8.332438262e+06 +1.3377e-01 +4.9745e+00 -7.7146e-01 +1.3368e+00 +2.6169e+00 -4.7542e+00 -3.6249e+00 -3.3399e+00 +1.6971e+00 -1.4979e+00 +3.1416e+00 -2.3731e+00 +2.0460e+00 -2.0911e-02 +1.9410e+00 -6.6914e-01 +2.5649e+00 +1.0638e+00 -4.1280e+00 +3.7759e+00
822 +8.003288325e+06 +8.003288325e+06 +8.003362915e+06 +8.003362915e+06 +8.8370e-02 +4.9688e+00 -2.0985e+00 +1.2745e+00 +2.6469e+00 -5.1728e+00 -3.7037e+00 -3.1918e+00 +1.2848e+00 -1.5261e+00 +3.1147e+00 -2.3618e+00 +2.0405e+00 +5.6495e-01 +2.1244e+00 -5.5801e-01 +2.4231e+00 +1.0578e+00 -4.1158e+00 +3.7757e+00
904 +6.789157511e+06 +6.789157511e+06 +6.789232101e+06 +6.789232101e+06 +2.8868e-01 +5.1038e+00 -1.3045e+00 +1.4025e+00 +2.6728e+00 -5.0339e+00 -3.8552e+00 -3.1517e+00 +1.7223e+00 -1.5010e+00 +3.1464e+00 -2.3116e+00 +2.0383e+00 -5.3445e-01 +2.1075e+00 -7.0225e-01 +2.4129e+00 +1.0259e+00 -4.1121e+00 +3.7566e+00
916 +5.185015512e+06 +5.185015512e+06 +5.185090102e+06 +5.185090102e+06 +2.0294e-01 +4.9695e+00 -2.4640e+00 +1.3505e+00 +2.6538e+00 -4.9416e+00 -3.9186e+00 -3.4780e+00 +1.1640e+00 -1.5051e+00 +3.1206e+00 -2.3613e+00 +2.0577e+00 -1.9122e-01 +2.0323e+00 -5.9545e-01 +2.4245e+00 +1.0400e+00 -4.2094e+00 +3.7695e+00
1024 +2.020476540e+06 +2.020476540e+06 +2.020551130e+06 +2.020551130e+06 +4.0371e-01 +4.9096e+00 -1.7181e+00 +1.2890e+00 +2.7207e+00 -4.7769e+00 -3.4518e+00 -3.3412e+00 +1.5430e+00 -1.5367e+00 +3.1090e+00 -2.3089e+00 +2.2423e+00 -2.2721e+00 +2.2341e+00 -5.1457e-01 +2.4324e+00 +1.0666e+00 -4.1775e+00 +3.7759e+00
1026 +8.462493960e+05 +8.462493960e+05 +8.463239860e+05 +8.463239860e+05 +3.2543e-02 +5.0856e+00 -1.4288e+00 +1.3225e+00 +2.6559e+00 -4.7085e+00 -3.5344e+00 -3.3486e+00 +1.4662e+00 -1.4537e+00 +3.1289e+00 -2.3677e+00 +2.1526e+00 -3.1401e+00 +2.9843e+00 -7.9308e-01 +2.4177e+00 +8.5647e-01 -4.1710e+00 +3.7524e+00
1113 +6.787318953e+05 +6.787318953e+05 +6.788064853e+05 +6.788064853e+05 +8.9877e-02 +4.3996e+00 -2.0041e+00 +1.3997e+00 +2.5077e+00 -4.6321e+00 -3.6850e+00 -3.4928e+00 +1.5853e+00 -1.5075e+00 +3.1052e+00 -2.2663e+00 +2.1708e+00 -1.6217e+00 +1.2004e+00 +6.1436e+00 +2.5426e+00 +1.0508e+00 -4.1546e+00 +3.7459e+00
1135 +5.836133396e+05 +5.836133396e+05 +5.836879296e+05 +5.836879296e+05 -1.3174e-02 +4.9385e+00 -6.2675e+00 +1.3431e+00 +2.5425e+00 -4.7716e+00 -4.4905e+00 -2.8927e+00 +1.6350e+00 -1.4618e+00 +3.1151e+00 -2.3601e+00 +2.1911e+00 -3.9238e-01 +2.0603e+00 -4.8862e-01 +2.3668e+00 +1.0040e+00 -4.1144e+00 +3.8240e+00
1156 +4.347583153e+05 +4.347583153e+05 +4.348329053e+05 +4.348329053e+05 -1.8780e-01 +5.0266e+00 -2.6943e+00 +1.1269e+00 +2.3699e+00 -5.0419e+00 -3.8180e+00 -3.4825e+00 +1.4484e+00 -1.3211e+00 +3.1016e+00 -2.5392e+00 +2.1339e+00 -3.5826e+00 +2.2385e+00 -9.9767e-01 +2.4425e+00 +1.0908e+00 -4.0410e+00 +3.7797e+00
1207 +3.078267206e+05 +3.078267206e+05 +3.079013106e+05 +3.079013106e+05 -9.0453e-02 +4.9991e+00 -3.5648e+00 +9.5157e-01 +2.5979e+00 -4.6249e+00 -3.9527e+00 -3.2749e+00 +1.5236e+00 -1.3199e+00 +3.0832e+00 -2.3909e+00 +1.9381e+00 -2.3988e+00 +2.3076e+00 +8.3044e-01 +2.4092e+00 +1.2977e+00 -4.2405e+00 +3.7115e+00
1211 +1.603489548e+04 +1.603489548e+04 +1.610948548e+04 +1.610948548e+04 -9.5431e-02 +4.9314e+00 -3.7625e+00 +1.3389e+00 +2.5949e+00 -4.5327e+00 -3.7646e+00 -3.2902e+00 +2.0606e+00 -1.4966e+00 +3.1295e+00 -2.1816e+00 +2.1136e+00 -2.7255e+00 +2.8299e+00 +5.5611e-01 +2.4434e+00 +9.8919e-01 -4.2690e+00 +3.7807e+00
1234 +1.036524402e+04 +1.036524402e+04 +1.043983402e+04 +1.043983402e+04 -1.3453e-01 +4.9467e+00 -7.5312e+00 +1.1993e+00 +2.5976e+00 -4.5761e+00 -3.9483e+00 -3.2170e+00 +1.6102e+00 -1.7242e+00 +3.1072e+00 -2.1966e+00 +2.0782e+00 -8.4091e-01 +2.1712e+00 -1.7289e-01 +2.3789e+00 +1.0725e+00 -4.1409e+00 +3.7532e+00
1262 +3.147432616e+02 +3.147432616e+02 +3.893332616e+02 +3.893332616e+02 -4.9622e-01 +4.9134e+00 -6.4575e+00 +1.8380e+00 +2.7019e+00 -4.8856e+00 -4.1548e+00 -3.4236e+00 +1.5101e+00 -1.3858e+00 +3.1409e+00 -2.4782e+00 +2.0190e+00 -1.5246e+00 +3.5417e+00 -8.2273e-02 +2.4544e+00 +1.0668e+00 -4.0113e+00 +3.7691e+00
1453 +2.907573607e+02 +2.907573607e+02 +3.653473607e+02 +3.653473607e+02 -5.7493e-02 +4.9690e+00 -5.1729e+00 +1.2723e+00 +2.3710e+00 -4.1618e+00 -4.1327e+00 -3.4972e+00 +1.7072e+00 -1.5719e+00 +3.1067e+00 -2.3106e+00 +1.8694e+00 -2.1508e+00 +3.5728e+00 +4.5505e-01 +2.5754e+00 +1.0443e+00 -3.7451e+00 +3.7906e+00
41887       +inf +2.907573607e+02       +inf +3.653473607e+02 -1.1899e+31 +1.3318e+30 -4.6526e+29 +2.4930e+30 +1.8167e+30 -4.7306e+28 +1.1360e+30 +4.4432e+29 -9.1463e+29 -1.0071e+29 +1.1117e+30 +2.2307e+29 -2.0855e+29 -7.5145e+28 +1.2924e+29 +9.5991e+29 +1.1045e+29 -2.0455e+29 -6.4482e+29 -1.0653e+29
% function evaluation | noise-free fitness - Fopt (2.225900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.865798239e+06 +1.865798239e+06 +1.866020829e+06 +1.866020829e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
612 +1.751613212e+06 +1.751613212e+06 +1.751835802e+06 +1.751835802e+06 +3.9684e+00 +1.1518e+00 -2.6294e+00 -1.5845e+00 +1.5827e+00 -1.3514e+00 -3.4748e+00 +3.3348e+00 +1.6335e+00 +2.9081e+00 +3.7258e+00 -3.1690e+00 +4.3147e+00 -2.2184e+00 -1.9440e+00 +2.5708e+00 +1.0865e+00 +4.8606e+00 -4.2317e+00 +1.0182e+00
702 +7.272284664e+05 +7.272284664e+05 +7.274510564e+05 +7.274510564e+05 +4.0163e+00 +1.1971e+00 -2.6832e+00 -1.5826e+00 +1.6013e+00 -1.3425e+00 -4.0600e+00 +3.2815e+00 +1.4868e+00 +2.8298e+00 +3.7350e+00 -3.1726e+00 +4.3060e+00 -2.7037e+00 -1.9470e+00 +2.5375e+00 +1.0453e+00 +4.9098e+00 -4.2426e+00 +9.5746e-01
804 +3.258466491e+05 +3.258466491e+05 +3.260692391e+05 +3.260692391e+05 +3.9658e+00 +1.1225e+00 -2.6391e+00 -1.5815e+00 +1.5483e+00 -1.3607e+00 -2.5329e+00 +3.3058e+00 +2.0798e-01 +2.9236e+00 +3.7439e+00 -3.1958e+00 +4.2956e+00 -2.3988e+00 -1.9562e+00 +3.0304e+00 +1.3856e+00 +4.7978e+00 -4.2380e+00 +9.2521e-01
913 +1.534097133e+05 +1.534097133e+05 +1.536323033e+05 +1.536323033e+05 +4.0779e+00 +1.1230e+00 -2.4240e+00 -1.5827e+00 +1.5799e+00 -1.3643e+00 -3.2378e+00 +2.9483e+00 +1.6584e+00 +2.9131e+00 +3.6937e+00 -3.2323e+00 +4.3283e+00 -4.2874e+00 -1.8915e+00 +1.3797e+00 +1.2408e+00 +4.8821e+00 -4.2395e+00 +9.1569e-01
927 +2.522210002e+04 +2.522210002e+04 +2.544469002e+04 +2.544469002e+04 +4.0567e+00 +1.2378e+00 -2.6554e+00 -1.5728e+00 +1.5623e+00 -1.3448e+00 -2.8052e+00 +3.0083e+00 +1.2063e+00 +2.9875e+00 +3.7135e+00 -3.1395e+00 +4.2977e+00 -3.3592e+00 -1.9493e+00 +2.5976e+00 +1.3610e+00 +4.9229e+00 -4.2149e+00 +9.1914e-01
960 +4.080671089e+03 +4.080671089e+03 +4.303261089e+03 +4.303261089e+03 +3.9755e+00 +1.0938e+00 -2.5967e+00 -1.5796e+00 +1.5408e+00 -1.3445e+00 -3.5086e+00 +3.1712e+00 +1.6524e+00 +3.0877e+00 +3.7445e+00 -3.1966e+00 +4.4877e+00 -4.2173e+00 -1.9505e+00 +2.3501e+00 +1.0222e+00 +4.8251e+00 -4.1273e+00 +1.0123e+00
1014 +3.240685016e+03 +3.240685016e+03 +3.463275016e+03 +3.463275016e+03 +4.0526e+00 +1.1304e+00 -2.7467e+00 -1.5873e+00 +1.5657e+00 -1.3450e+00 -3.0494e+00 +2.7122e+00 +1.4420e+00 +3.1030e+00 +3.7334e+00 -3.1893e+00 +4.5609e+00 -3.9722e+00 -1.9446e+00 +2.7378e+00 +1.0843e+00 +4.6233e+00 -4.2231e+00 +7.4880e-01
1030 +2.161695581e+03 +2.161695581e+03 +2.384285581e+03 +2.384285581e+03 +4.0754e+00 +1.2082e+00 -2.8047e+00 -1.5668e+00 +1.5166e+00 -1.3297e+00 -3.3499e+00 +3.2522e+00 +1.3345e+00 +2.9195e+00 +3.7187e+00 -3.1773e+00 +4.2877e+00 -3.6714e+00 -1.9518e+00 +1.9787e+00 +1.2422e+00 +4.8417e+00 -4.2601e+00 +8.4483e-01
1032 +5.564568968e+02 +5.564568968e+02 +7.790468968e+02 +7.790468968e+02 +3.8282e+00 +1.2878e+00 -2.0767e+00 -1.5768e+00 +1.5859e+00 -1.3542e+00 -3.9182e+00 +3.4359e+00 +1.5579e+00 +3.0270e+00 +3.6720e+00 -3.1308e+00 +4.4228e+00 -4.2935e+00 -1.9203e+00 +3.3003e+00 +1.0876e+00 +4.9633e+00 -4.2160e+00 +7.6122e-01
1108 +3.067980050e+02 +3.067980050e+02 +5.293880050e+02 +5.293880050e+02 +3.9611e+00 +1.1826e+00 -2.5484e+00 -1.5846e+00 +1.5958e+00 -1.3210e+00 -3.2299e+00 +3.1270e+00 +1.0119e+00 +2.8568e+00 +3.7414e+00 -3.2542e+00 +4.3921e+00 -3.6492e+00 -1.9337e+00 +2.5232e+00 +1.2440e+00 +4.8249e+00 -4.2010e+00 +8.4974e-01
1608 +2.989152687e+02 +2.989152687e+02 +5.215052687e+02 +5.215052687e+02 +3.4711e+00 +1.4146e+00 -2.4889e+00 -1.5952e+00 +1.5728e+00 -1.3417e+00 -3.1100e+00 +1.8976e+00 +1.4251e+00 +2.8451e+00 +3.6829e+00 -3.3546e+00 +4.0747e+00 -3.9478e+00 -1.7702e+00 +2.7459e+00 +1.1247e+00 +3.9244e+00 -4.2755e+00 +9.1965e-01
41053       +inf +2.989152687e+02       +inf +5.215052687e+02 -3.5320e+28 -1.1764e+29 -2.8422e+29 -1.2616e+29 +5.2317e+27 -1.9612e+29 -1.1941e+29 +2.8465e+28 +5.6762e+28 +1.4169e+31 +4.1438e+28 -7.8182e+29 +9.2820e+27 -3.2491e+25 +2.2011e+28 +1.9084e+28 +5.4021e+27 +1.1311e+28 +1.9167e+28 -1.3477e+29
% function evaluation | noise-free fitness - Fopt (-2.977700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.975523743e+06 +5.975523743e+06 +5.975225973e+06 +5.975225973e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.287057857e+05 +6.287057857e+05 +6.284080157e+05 +6.284080157e+05 -2.9190e+00 +1.8090e+00 +7.5432e-01 +1.7583e+00 -3.6389e+00 -4.8331e+00 +1.0242e+00 -5.9536e-01 -1.2801e+00 +6.3984e-01 +2.9299e+00 -4.4678e+00 -3.5094e+00 +3.7020e+00 -2.8741e+00 -4.1444e+00 +1.5221e+00 -2.3371e+00 +1.5664e+00 +1.4851e+00
3 +5.753625863e+05 +5.753625863e+05 +5.750648163e+05 +5.750648163e+05 -2.9223e+00 +1.8076e+00 +7.5536e-01 +1.7548e+00 -3.6388e+00 -4.8499e+00 +1.0331e+00 -5.9481e-01 -1.2768e+00 +6.2185e-01 +2.9247e+00 -4.5822e+00 -3.5014e+00 +3.7014e+00 -2.8731e+00 -4.1374e+00 +1.5509e+00 -2.3375e+00 +1.5766e+00 +1.4728e+00
133 +5.494853386e+05 +5.494853386e+05 +5.491875686e+05 +5.491875686e+05 -2.9095e+00 +1.7605e+00 +6.9742e-01 +1.7079e+00 -3.6378e+00 -4.8293e+00 +1.0033e+00 -5.9536e-01 -1.2721e+00 +6.3480e-01 +2.9311e+00 -4.5008e+00 -3.5090e+00 +3.6904e+00 -2.8712e+00 -4.1487e+00 +1.5274e+00 -2.3382e+00 +1.5697e+00 +1.4791e+00
235 +5.198280629e+05 +5.198280629e+05 +5.195302929e+05 +5.195302929e+05 -2.9223e+00 +1.6043e+00 +7.1962e-01 +1.7382e+00 -3.6387e+00 -4.8528e+00 +9.9556e-01 -5.9576e-01 -1.2849e+00 +6.1626e-01 +2.9396e+00 -4.4726e+00 -3.5035e+00 +3.6942e+00 -2.8675e+00 -4.1283e+00 +1.4993e+00 -2.3378e+00 +1.5712e+00 +1.5072e+00
