% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
103237 +4.955941155e+00 +4.955941155e+00 +3.492594115e+01 +3.492594115e+01 +9.6326e-01 -1.7166e+00 -3.6169e+00 -1.9704e+00 +3.1065e+00 +3.2153e+00 -4.0298e+00 -3.0390e+00 +6.6293e-01 -1.8207e+00 +1.1102e+00 -1.5639e+00 +3.9136e+00 +2.3178e+00 -1.4886e+00 +2.7128e+00 -2.7564e+00 -6.9450e-01 +1.5553e+00 -3.4248e+00
103989 +4.678056259e+00 +4.678056259e+00 +3.464805626e+01 +3.464805626e+01 +9.6172e-01 -1.7129e+00 -3.6146e+00 -1.9803e+00 +3.0870e+00 +3.2165e+00 -4.0250e+00 -3.0436e+00 +6.7210e-01 -1.8335e+00 +1.1196e+00 -1.5649e+00 +3.9186e+00 +2.3145e+00 -1.4865e+00 +2.7117e+00 -2.7582e+00 -6.9474e-01 +1.5474e+00 -3.4330e+00
115330 +4.154595924e+00 +4.154595924e+00 +3.412459592e+01 +3.412459592e+01 +9.5158e-01 -1.7123e+00 -3.6193e+00 -1.9769e+00 +3.0977e+00 +3.2110e+00 -4.0226e+00 -3.0490e+00 +6.5837e-01 -1.8398e+00 +1.1093e+00 -1.5599e+00 +3.9109e+00 +2.3198e+00 -1.4832e+00 +2.7042e+00 -2.7594e+00 -6.7226e-01 +1.5544e+00 -3.4235e+00
115716 +3.929837377e+00 +3.929837377e+00 +3.389983738e+01 +3.389983738e+01 +9.6408e-01 -1.7119e+00 -3.6223e+00 -1.9722e+00 +3.0942e+00 +3.2094e+00 -4.0252e+00 -3.0418e+00 +6.5019e-01 -1.8362e+00 +1.1045e+00 -1.5730e+00 +3.9073e+00 +2.3138e+00 -1.4796e+00 +2.7012e+00 -2.7568e+00 -6.8488e-01 +1.5615e+00 -3.4221e+00
116460 +3.797923146e+00 +3.797923146e+00 +3.376792315e+01 +3.376792315e+01 +9.6333e-01 -1.7092e+00 -3.6244e+00 -1.9744e+00 +3.0985e+00 +3.2116e+00 -4.0186e+00 -3.0524e+00 +6.6031e-01 -1.8398e+00 +1.1076e+00 -1.5607e+00 +3.9191e+00 +2.3242e+00 -1.4826e+00 +2.7053e+00 -2.7585e+00 -6.6982e-01 +1.5540e+00 -3.4260e+00
119463 +3.256732048e+00 +3.256732048e+00 +3.322673205e+01 +3.322673205e+01 +9.6066e-01 -1.7112e+00 -3.6119e+00 -1.9727e+00 +3.0930e+00 +3.2096e+00 -4.0238e+00 -3.0561e+00 +6.5496e-01 -1.8331e+00 +1.1089e+00 -1.5634e+00 +3.9155e+00 +2.3174e+00 -1.4817e+00 +2.7072e+00 -2.7595e+00 -6.8050e-01 +1.5640e+00 -3.4272e+00
119495 +2.567870956e+00 +2.567870956e+00 +3.253787096e+01 +3.253787096e+01 +9.6419e-01 -1.7134e+00 -3.6140e+00 -1.9779e+00 +3.0914e+00 +3.2052e+00 -4.0270e+00 -3.0500e+00 +6.5464e-01 -1.8291e+00 +1.1114e+00 -1.5613e+00 +3.9171e+00 +2.3202e+00 -1.4740e+00 +2.7064e+00 -2.7589e+00 -6.8190e-01 +1.5595e+00 -3.4209e+00
124206 +1.990561650e+00 +1.990561650e+00 +3.196056165e+01 +3.196056165e+01 +9.6354e-01 -1.7130e+00 -3.6179e+00 -1.9730e+00 +3.0937e+00 +3.2104e+00 -4.0308e+00 -3.0484e+00 +6.5851e-01 -1.8318e+00 +1.1123e+00 -1.5612e+00 +3.9167e+00 +2.3211e+00 -1.4852e+00 +2.7080e+00 -2.7567e+00 -6.8533e-01 +1.5581e+00 -3.4293e+00
129932 +1.794108497e+00 +1.794108497e+00 +3.176410850e+01 +3.176410850e+01 +9.5954e-01 -1.7167e+00 -3.6161e+00 -1.9759e+00 +3.0902e+00 +3.2117e+00 -4.0305e+00 -3.0456e+00 +6.5987e-01 -1.8291e+00 +1.1130e+00 -1.5641e+00 +3.9174e+00 +2.3180e+00 -1.4834e+00 +2.7061e+00 -2.7594e+00 -6.8593e-01 +1.5568e+00 -3.4251e+00
131114 +1.594686396e+00 +1.594686396e+00 +3.156468640e+01 +3.156468640e+01 +9.6208e-01 -1.7121e+00 -3.6164e+00 -1.9723e+00 +3.0922e+00 +3.2103e+00 -4.0265e+00 -3.0470e+00 +6.6059e-01 -1.8314e+00 +1.1144e+00 -1.5639e+00 +3.9165e+00 +2.3188e+00 -1.4816e+00 +2.7089e+00 -2.7558e+00 -6.8305e-01 +1.5579e+00 -3.4242e+00
131582 +1.497868176e+00 +1.497868176e+00 +3.146786818e+01 +3.146786818e+01 +9.5784e-01 -1.7146e+00 -3.6179e+00 -1.9759e+00 +3.0943e+00 +3.2108e+00 -4.0295e+00 -3.0460e+00 +6.6107e-01 -1.8289e+00 +1.1118e+00 -1.5640e+00 +3.9176e+00 +2.3192e+00 -1.4797e+00 +2.7078e+00 -2.7567e+00 -6.8937e-01 +1.5578e+00 -3.4235e+00
134295 +1.343145355e+00 +1.343145355e+00 +3.131314536e+01 +3.131314536e+01 +9.6143e-01 -1.7163e+00 -3.6173e+00 -1.9756e+00 +3.0928e+00 +3.2116e+00 -4.0306e+00 -3.0479e+00 +6.6259e-01 -1.8286e+00 +1.1119e+00 -1.5644e+00 +3.9179e+00 +2.3203e+00 -1.4808e+00 +2.7074e+00 -2.7585e+00 -6.8803e-01 +1.5581e+00 -3.4258e+00
134358 +9.747971415e-01 +9.747971415e-01 +3.094479714e+01 +3.094479714e+01 +9.5995e-01 -1.7143e+00 -3.6175e+00 -1.9757e+00 +3.0928e+00 +3.2115e+00 -4.0296e+00 -3.0466e+00 +6.5985e-01 -1.8287e+00 +1.1126e+00 -1.5650e+00 +3.9170e+00 +2.3190e+00 -1.4797e+00 +2.7067e+00 -2.7587e+00 -6.8781e-01 +1.5579e+00 -3.4262e+00
147458 +9.455954248e-01 +9.455954248e-01 +3.091559542e+01 +3.091559542e+01 +9.5781e-01 -1.7129e+00 -3.6186e+00 -1.9740e+00 +3.0925e+00 +3.2137e+00 -4.0278e+00 -3.0442e+00 +6.6328e-01 -1.8270e+00 +1.1164e+00 -1.5677e+00 +3.9211e+00 +2.3198e+00 -1.4813e+00 +2.7079e+00 -2.7545e+00 -6.9126e-01 +1.5571e+00 -3.4243e+00
147635 +8.990960387e-01 +8.990960387e-01 +3.086909604e+01 +3.086909604e+01 +9.5844e-01 -1.7145e+00 -3.6198e+00 -1.9734e+00 +3.0920e+00 +3.2130e+00 -4.0280e+00 -3.0441e+00 +6.6259e-01 -1.8285e+00 +1.1172e+00 -1.5673e+00 +3.9200e+00 +2.3194e+00 -1.4823e+00 +2.7075e+00 -2.7562e+00 -6.9196e-01 +1.5572e+00 -3.4246e+00
147646 +8.683047232e-01 +8.683047232e-01 +3.083830472e+01 +3.083830472e+01 +9.5810e-01 -1.7143e+00 -3.6201e+00 -1.9737e+00 +3.0925e+00 +3.2139e+00 -4.0282e+00 -3.0428e+00 +6.6263e-01 -1.8273e+00 +1.1161e+00 -1.5666e+00 +3.9191e+00 +2.3194e+00 -1.4812e+00 +2.7074e+00 -2.7551e+00 -6.9296e-01 +1.5568e+00 -3.4250e+00
147666 +8.197690867e-01 +8.197690867e-01 +3.078976909e+01 +3.078976909e+01 +9.5890e-01 -1.7142e+00 -3.6189e+00 -1.9738e+00 +3.0921e+00 +3.2141e+00 -4.0278e+00 -3.0443e+00 +6.6278e-01 -1.8294e+00 +1.1168e+00 -1.5675e+00 +3.9195e+00 +2.3204e+00 -1.4824e+00 +2.7085e+00 -2.7552e+00 -6.9237e-01 +1.5563e+00 -3.4250e+00
148858 +7.967872938e-01 +7.967872938e-01 +3.076678729e+01 +3.076678729e+01 +9.5870e-01 -1.7150e+00 -3.6192e+00 -1.9736e+00 +3.0926e+00 +3.2140e+00 -4.0281e+00 -3.0442e+00 +6.6419e-01 -1.8286e+00 +1.1165e+00 -1.5673e+00 +3.9196e+00 +2.3201e+00 -1.4821e+00 +2.7084e+00 -2.7556e+00 -6.9353e-01 +1.5573e+00 -3.4251e+00
149141 +7.035698794e-01 +7.035698794e-01 +3.067356988e+01 +3.067356988e+01 +9.5863e-01 -1.7139e+00 -3.6193e+00 -1.9731e+00 +3.0924e+00 +3.2145e+00 -4.0274e+00 -3.0439e+00 +6.6370e-01 -1.8287e+00 +1.1171e+00 -1.5677e+00 +3.9201e+00 +2.3202e+00 -1.4819e+00 +2.7079e+00 -2.7547e+00 -6.9244e-01 +1.5573e+00 -3.4245e+00
162239 +6.674584156e-01 +6.674584156e-01 +3.063745842e+01 +3.063745842e+01 +9.5721e-01 -1.7146e+00 -3.6190e+00 -1.9729e+00 +3.0929e+00 +3.2156e+00 -4.0266e+00 -3.0414e+00 +6.6517e-01 -1.8279e+00 +1.1181e+00 -1.5691e+00 +3.9202e+00 +2.3201e+00 -1.4823e+00 +2.7068e+00 -2.7544e+00 -6.9432e-01 +1.5569e+00 -3.4236e+00
162847 +6.552342840e-01 +6.552342840e-01 +3.062523428e+01 +3.062523428e+01 +9.5715e-01 -1.7141e+00 -3.6196e+00 -1.9731e+00 +3.0927e+00 +3.2158e+00 -4.0261e+00 -3.0418e+00 +6.6578e-01 -1.8274e+00 +1.1180e+00 -1.5694e+00 +3.9199e+00 +2.3205e+00 -1.4820e+00 +2.7073e+00 -2.7543e+00 -6.9487e-01 +1.5571e+00 -3.4235e+00
163192 +6.233253023e-01 +6.233253023e-01 +3.059332530e+01 +3.059332530e+01 +9.5711e-01 -1.7150e+00 -3.6196e+00 -1.9734e+00 +3.0927e+00 +3.2155e+00 -4.0266e+00 -3.0417e+00 +6.6516e-01 -1.8280e+00 +1.1184e+00 -1.5686e+00 +3.9205e+00 +2.3202e+00 -1.4822e+00 +2.7071e+00 -2.7540e+00 -6.9476e-01 +1.5570e+00 -3.4240e+00
164203 +5.922282169e-01 +5.922282169e-01 +3.056222822e+01 +3.056222822e+01 +9.5723e-01 -1.7145e+00 -3.6192e+00 -1.9733e+00 +3.0931e+00 +3.2155e+00 -4.0263e+00 -3.0417e+00 +6.6531e-01 -1.8285e+00 +1.1182e+00 -1.5691e+00 +3.9201e+00 +2.3204e+00 -1.4820e+00 +2.7071e+00 -2.7542e+00 -6.9451e-01 +1.5569e+00 -3.4236e+00
169168 +5.865767904e-01 +5.865767904e-01 +3.055657679e+01 +3.055657679e+01 +9.5747e-01 -1.7143e+00 -3.6196e+00 -1.9729e+00 +3.0922e+00 +3.2162e+00 -4.0258e+00 -3.0415e+00 +6.6620e-01 -1.8283e+00 +1.1184e+00 -1.5690e+00 +3.9204e+00 +2.3203e+00 -1.4825e+00 +2.7072e+00 -2.7530e+00 -6.9527e-01 +1.5564e+00 -3.4234e+00
169282 +5.738682770e-01 +5.738682770e-01 +3.054386828e+01 +3.054386828e+01 +9.5754e-01 -1.7144e+00 -3.6195e+00 -1.9731e+00 +3.0924e+00 +3.2159e+00 -4.0254e+00 -3.0419e+00 +6.6576e-01 -1.8283e+00 +1.1186e+00 -1.5692e+00 +3.9201e+00 +2.3205e+00 -1.4825e+00 +2.7076e+00 -2.7533e+00 -6.9511e-01 +1.5566e+00 -3.4235e+00
172123 +5.344677724e-01 +5.344677724e-01 +3.050446777e+01 +3.050446777e+01 +9.5735e-01 -1.7140e+00 -3.6195e+00 -1.9730e+00 +3.0925e+00 +3.2160e+00 -4.0261e+00 -3.0416e+00 +6.6579e-01 -1.8281e+00 +1.1183e+00 -1.5693e+00 +3.9199e+00 +2.3205e+00 -1.4824e+00 +2.7074e+00 -2.7534e+00 -6.9541e-01 +1.5566e+00 -3.4239e+00
173638 +5.138776338e-01 +5.138776338e-01 +3.048387763e+01 +3.048387763e+01 +9.5689e-01 -1.7143e+00 -3.6195e+00 -1.9731e+00 +3.0929e+00 +3.2159e+00 -4.0262e+00 -3.0419e+00 +6.6565e-01 -1.8281e+00 +1.1182e+00 -1.5693e+00 +3.9201e+00 +2.3204e+00 -1.4823e+00 +2.7071e+00 -2.7538e+00 -6.9476e-01 +1.5566e+00 -3.4236e+00
174712 +5.118607934e-01 +5.118607934e-01 +3.048186079e+01 +3.048186079e+01 +9.5731e-01 -1.7145e+00 -3.6196e+00 -1.9732e+00 +3.0927e+00 +3.2157e+00 -4.0261e+00 -3.0418e+00 +6.6536e-01 -1.8280e+00 +1.1182e+00 -1.5693e+00 +3.9202e+00 +2.3204e+00 -1.4822e+00 +2.7071e+00 -2.7536e+00 -6.9481e-01 +1.5568e+00 -3.4234e+00
174888 +4.948228714e-01 +4.948228714e-01 +3.046482287e+01 +3.046482287e+01 +9.5734e-01 -1.7145e+00 -3.6195e+00 -1.9733e+00 +3.0925e+00 +3.2159e+00 -4.0260e+00 -3.0418e+00 +6.6561e-01 -1.8281e+00 +1.1182e+00 -1.5693e+00 +3.9200e+00 +2.3205e+00 -1.4823e+00 +2.7071e+00 -2.7538e+00 -6.9486e-01 +1.5568e+00 -3.4237e+00
175126 +4.893020524e-01 +4.893020524e-01 +3.045930205e+01 +3.045930205e+01 +9.5732e-01 -1.7145e+00 -3.6195e+00 -1.9731e+00 +3.0926e+00 +3.2158e+00 -4.0260e+00 -3.0418e+00 +6.6575e-01 -1.8280e+00 +1.1181e+00 -1.5691e+00 +3.9200e+00 +2.3203e+00 -1.4822e+00 +2.7073e+00 -2.7538e+00 -6.9488e-01 +1.5568e+00 -3.4238e+00
175552 +4.660018302e-01 +4.660018302e-01 +3.043600183e+01 +3.043600183e+01 +9.5718e-01 -1.7145e+00 -3.6194e+00 -1.9733e+00 +3.0926e+00 +3.2158e+00 -4.0261e+00 -3.0418e+00 +6.6558e-01 -1.8281e+00 +1.1180e+00 -1.5690e+00 +3.9202e+00 +2.3204e+00 -1.4822e+00 +2.7072e+00 -2.7538e+00 -6.9492e-01 +1.5566e+00 -3.4236e+00
179580 +4.530496148e-01 +4.530496148e-01 +3.042304961e+01 +3.042304961e+01 +9.5724e-01 -1.7145e+00 -3.6194e+00 -1.9732e+00 +3.0925e+00 +3.2158e+00 -4.0261e+00 -3.0417e+00 +6.6562e-01 -1.8280e+00 +1.1182e+00 -1.5690e+00 +3.9202e+00 +2.3206e+00 -1.4822e+00 +2.7072e+00 -2.7537e+00 -6.9498e-01 +1.5566e+00 -3.4236e+00
192116 +4.421083301e-01 +4.421083301e-01 +3.041210833e+01 +3.041210833e+01 +9.5715e-01 -1.7144e+00 -3.6195e+00 -1.9731e+00 +3.0926e+00 +3.2158e+00 -4.0259e+00 -3.0416e+00 +6.6557e-01 -1.8280e+00 +1.1181e+00 -1.5691e+00 +3.9202e+00 +2.3205e+00 -1.4822e+00 +2.7071e+00 -2.7536e+00 -6.9511e-01 +1.5567e+00 -3.4234e+00
195023 +4.358453463e-01 +4.358453463e-01 +3.040584535e+01 +3.040584535e+01 +9.5724e-01 -1.7144e+00 -3.6195e+00 -1.9731e+00 +3.0925e+00 +3.2158e+00 -4.0260e+00 -3.0417e+00 +6.6569e-01 -1.8280e+00 +1.1182e+00 -1.5690e+00 +3.9203e+00 +2.3205e+00 -1.4823e+00 +2.7073e+00 -2.7537e+00 -6.9500e-01 +1.5567e+00 -3.4236e+00
196890 +4.256204833e-01 +4.256204833e-01 +3.039562048e+01 +3.039562048e+01 +9.5720e-01 -1.7145e+00 -3.6195e+00 -1.9731e+00 +3.0926e+00 +3.2158e+00 -4.0260e+00 -3.0416e+00 +6.6558e-01 -1.8280e+00 +1.1182e+00 -1.5691e+00 +3.9202e+00 +2.3205e+00 -1.4823e+00 +2.7073e+00 -2.7537e+00 -6.9498e-01 +1.5566e+00 -3.4236e+00
219112 +4.147378962e-01 +4.147378962e-01 +3.038473790e+01 +3.038473790e+01 +9.5719e-01 -1.7144e+00 -3.6195e+00 -1.9731e+00 +3.0925e+00 +3.2159e+00 -4.0260e+00 -3.0416e+00 +6.6569e-01 -1.8280e+00 +1.1182e+00 -1.5691e+00 +3.9203e+00 +2.3205e+00 -1.4823e+00 +2.7072e+00 -2.7536e+00 -6.9509e-01 +1.5566e+00 -3.4235e+00
269372 +4.073486205e-01 +4.073486205e-01 +3.037734862e+01 +3.037734862e+01 +9.5717e-01 -1.7144e+00 -3.6195e+00 -1.9731e+00 +3.0925e+00 +3.2159e+00 -4.0260e+00 -3.0416e+00 +6.6568e-01 -1.8280e+00 +1.1182e+00 -1.5692e+00 +3.9203e+00 +2.3206e+00 -1.4823e+00 +2.7072e+00 -2.7536e+00 -6.9511e-01 +1.5566e+00 -3.4235e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.449644894e+03 +2.449644894e+03 +2.397934894e+03 +2.397934894e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1517 +2.177571543e+03 +2.177571543e+03 +2.125861543e+03 +2.125861543e+03 +2.6884e+00 +9.1148e-01 -4.4318e+00 -5.1399e+00 +3.2641e+00 +9.4329e-01 -1.0501e+00 +4.1539e+00 +1.2510e+00 -3.7509e+00 +3.2645e+00 -4.3778e-01 +2.9656e+00 +4.7859e-01 -1.7400e+00 +1.8765e+00 -1.3747e+00 +2.0341e-02 -2.7318e+00 +6.3736e-01
1758 +2.102986202e+03 +2.102986202e+03 +2.051276202e+03 +2.051276202e+03 +3.1994e+00 -1.6687e+00 -6.7375e+00 -2.1341e+00 +2.0782e+00 +8.0450e-01 -1.3060e-01 +3.7393e+00 -1.0979e-01 -3.7582e+00 +3.4811e+00 -1.0302e-01 +6.4598e-01 +6.4326e-02 -5.3474e-01 +1.5830e+00 -1.5365e+00 +2.3500e-01 -3.1512e+00 +1.5040e+00
1893 +2.003124459e+03 +2.003124459e+03 +1.951414459e+03 +1.951414459e+03 +3.9632e+00 -2.7003e+00 -5.8119e+00 -6.8818e-02 +1.0172e+00 +8.7252e-01 -6.7107e+00 +3.8585e+00 +1.1901e+00 -3.7632e+00 +4.2581e+00 -3.2303e-01 -1.0331e-01 +5.8625e-01 -4.2180e-01 +1.7205e+00 -1.3802e+00 -3.4758e-01 -2.1760e+00 +4.9152e+00
1915 +1.952497408e+03 +1.952497408e+03 +1.900787408e+03 +1.900787408e+03 +3.3033e+00 -2.7871e+00 -5.2298e+00 -2.9264e+00 +1.9532e+00 +5.5881e-01 -3.7666e+00 +3.8143e+00 +1.0550e-01 -3.7496e+00 +5.8306e+00 -1.9844e-01 +1.0249e+00 +6.3532e-01 -8.9899e-01 +1.5058e+00 -1.6398e+00 +4.2188e-02 -3.4370e+00 +2.2688e+00
1937 +1.859488797e+03 +1.859488797e+03 +1.807778797e+03 +1.807778797e+03 +3.4033e+00 -1.9088e+00 -4.8472e+00 -3.6927e+00 +1.9467e+00 +1.1352e+00 -5.5708e+00 +3.6566e+00 +2.2194e-01 -3.7539e+00 +4.6756e+00 -2.9210e-01 +9.7142e-01 +2.0056e-01 -8.4018e-01 +1.6670e+00 -1.7615e+00 -9.2875e-02 -2.3028e+00 +2.1568e+00
2136 +1.785569360e+03 +1.785569360e+03 +1.733859360e+03 +1.733859360e+03 +3.7187e+00 -2.1811e+00 -2.9871e+00 -3.4118e+00 +1.6128e+00 +9.4556e-01 -5.0722e+00 +3.7591e+00 -1.2965e-01 -3.7693e+00 +4.7392e+00 -2.9513e-01 +2.2248e+00 +1.0371e+00 -3.5486e-01 +1.6253e+00 -2.2933e+00 +2.0101e-01 -2.3949e+00 +2.7736e+00
2152 +1.754653050e+03 +1.754653050e+03 +1.702943050e+03 +1.702943050e+03 +2.8339e+00 -5.8310e-01 -3.3811e+00 -2.8161e+00 +2.8814e+00 +9.6491e-01 -3.5272e+00 +3.5495e+00 +3.4580e-02 -3.7639e+00 +5.3979e+00 -2.2491e-01 +1.7053e-01 +6.4746e-01 -1.1869e+00 +1.6650e+00 -1.5202e+00 -3.6096e-02 -2.6250e+00 +4.2621e+00
2180 +1.723798424e+03 +1.723798424e+03 +1.672088424e+03 +1.672088424e+03 +3.0952e+00 -1.8568e+00 -4.6572e+00 -1.5899e+00 +1.2339e+00 +1.1004e+00 -4.1508e+00 +2.7195e+00 +2.2038e-01 -3.7732e+00 +3.7682e+00 -5.6182e-02 +2.5646e+00 +7.9724e-01 -5.2441e-01 +2.6427e+00 -1.5881e+00 -1.0028e-01 -2.2882e+00 +6.3213e+00
2203 +1.693134778e+03 +1.693134778e+03 +1.641424778e+03 +1.641424778e+03 +2.9177e+00 -7.3642e-01 -4.3472e+00 -8.4387e-01 +2.5969e+00 +1.0040e+00 -4.4548e+00 +3.6464e+00 +2.0787e-01 -3.7398e+00 +4.6874e+00 -3.6943e-01 +2.5697e+00 +5.7140e-01 -8.6007e-01 +1.4364e+00 -1.5485e+00 -1.7939e-03 -1.9918e+00 +5.2239e+00
2312 +1.655720005e+03 +1.655720005e+03 +1.604010005e+03 +1.604010005e+03 +2.5955e+00 -2.0872e+00 -4.5200e+00 -2.1248e+00 +1.6285e+00 +1.2836e+00 -7.6138e+00 +2.1033e+00 +2.1266e-01 -3.8034e+00 +5.8150e+00 +1.9298e-01 +1.7760e+00 -1.4041e-01 -9.6476e-01 +1.4169e+00 -2.3361e+00 +8.0960e-01 -9.9849e-01 +5.7548e+00
2414 +1.563345018e+03 +1.563345018e+03 +1.511635018e+03 +1.511635018e+03 +2.7703e+00 -1.0746e+00 -4.0609e+00 -2.7386e+00 +1.2139e+00 +1.1039e+00 -3.6609e+00 +3.4271e+00 -1.9361e-01 -3.7648e+00 +5.0826e+00 -9.8786e-02 +1.4780e+00 +4.3557e-01 -6.7745e-01 +2.5593e+00 -1.6718e+00 +6.9079e-01 -1.5283e+00 +3.5285e+00
2493 +1.499402386e+03 +1.499402386e+03 +1.447692386e+03 +1.447692386e+03 +3.7462e+00 +1.0133e+00 -3.7566e+00 -2.7734e+00 +2.0161e+00 +2.0201e+00 -5.4808e+00 +2.8529e+00 -9.3210e-01 -3.7563e+00 +4.5504e+00 +2.0702e-01 +2.4231e+00 -1.6542e+00 -2.4188e+00 +1.7950e+00 -1.6226e+00 +9.9963e-01 -1.1153e+00 +4.9956e+00
2541 +1.469120672e+03 +1.469120672e+03 +1.417410672e+03 +1.417410672e+03 +2.7593e+00 -9.6450e-01 -3.9909e+00 -2.9118e+00 +1.8233e+00 +1.0308e+00 -4.4723e+00 +2.5804e+00 -3.1584e+00 -3.7807e+00 +4.9041e+00 -8.1338e-02 +2.7915e+00 +6.3269e-01 -1.5926e+00 +1.7363e+00 -1.7030e+00 +1.1203e+00 -1.7932e+00 +4.3543e+00
2623 +1.409255894e+03 +1.409255894e+03 +1.357545894e+03 +1.357545894e+03 +3.3164e+00 -1.3554e-01 -3.9814e+00 -2.1831e+00 +1.4381e+00 +5.0440e-01 -4.9842e+00 +3.1308e+00 -2.1390e+00 -3.7659e+00 +4.6182e+00 +3.3763e-01 +1.5883e+00 +5.2738e-01 -6.2162e-01 +2.0581e+00 -2.2857e+00 +3.7356e-01 -1.6554e+00 +4.0056e+00
2746 +1.368600771e+03 +1.368600771e+03 +1.316890771e+03 +1.316890771e+03 +2.7124e+00 +9.2074e-01 -2.0846e+00 -1.7464e+00 +1.5684e+00 +4.5309e-01 -4.5966e+00 +3.3502e+00 -1.3166e+00 -3.7645e+00 +4.4317e+00 -1.8203e-01 +3.1938e+00 -1.8452e-01 -9.6184e-01 +1.5491e+00 -7.8412e-01 +6.6556e-01 +3.5142e-01 +5.0872e+00
2874 +1.319174146e+03 +1.319174146e+03 +1.267464146e+03 +1.267464146e+03 +3.6390e+00 +1.6252e+00 -3.3084e+00 -1.7583e+00 +1.1944e+00 +1.3637e+00 -3.8306e+00 +2.7769e+00 -1.0314e+00 -3.7624e+00 +4.5928e+00 +2.2995e-01 +2.3726e+00 +5.0446e-01 -3.4565e-01 +1.1344e+00 -1.1352e+00 -1.0085e-01 +1.3710e+00 +4.8581e+00
2901 +1.308543371e+03 +1.308543371e+03 +1.256833371e+03 +1.256833371e+03 +3.3296e+00 +1.6338e-02 -3.5286e+00 -2.1600e+00 +2.0106e+00 +1.3517e+00 -4.0217e+00 +2.9852e+00 -2.2175e+00 -3.7528e+00 +5.2252e+00 +1.7301e-02 +2.4795e+00 +3.3982e-01 -7.0129e-01 +2.1676e+00 -1.5796e+00 +5.9960e-01 +1.5244e+00 +5.2631e+00
2934 +1.283837942e+03 +1.283837942e+03 +1.232127942e+03 +1.232127942e+03 +2.9185e+00 +2.0312e+00 -3.7538e+00 -4.4962e-01 +1.6597e+00 +8.4748e-01 -3.7061e+00 +2.9510e+00 -4.4217e+00 -3.7723e+00 +6.1366e+00 -2.1742e-01 +3.0514e+00 -8.8082e-01 -1.5457e+00 +1.3308e+00 -1.8169e+00 +1.0382e+00 +6.6454e-01 +4.0020e+00
3010 +1.258152687e+03 +1.258152687e+03 +1.206442687e+03 +1.206442687e+03 +3.3041e+00 +7.6540e-01 -3.5287e+00 -8.0855e-01 -3.3581e-01 +1.0125e+00 -5.0062e+00 +3.0366e+00 -3.0357e+00 -3.7396e+00 +6.7076e+00 +4.0399e-01 +3.3019e+00 +2.0635e-01 -1.0392e+00 +1.6754e+00 -1.6823e+00 +1.7622e+00 -4.4955e-01 +4.8747e+00
3079 +1.195156139e+03 +1.195156139e+03 +1.143446139e+03 +1.143446139e+03 +2.5326e+00 +1.8446e+00 -3.3953e+00 -1.1046e+00 +1.2928e+00 +9.1899e-01 -4.2901e+00 +2.7729e+00 -4.1769e+00 -3.7636e+00 +5.8190e+00 +4.3031e-01 +2.7592e+00 +5.2574e-01 -9.6596e-01 +1.7095e+00 -1.7614e+00 +9.2937e-01 +5.9229e-01 +4.9230e+00
3195 +1.109447034e+03 +1.109447034e+03 +1.057737034e+03 +1.057737034e+03 +3.4002e+00 +1.8771e+00 -4.3119e+00 -2.2120e+00 +1.5567e+00 +9.7424e-01 -4.8864e+00 +2.6681e+00 -3.1849e+00 -3.7649e+00 +6.4342e+00 +3.8667e-01 +2.3704e+00 +6.0027e-01 -2.0789e+00 +1.6319e+00 -3.4330e+00 +2.1333e+00 +4.4101e-01 +4.6881e+00
3260 +1.076561913e+03 +1.076561913e+03 +1.024851913e+03 +1.024851913e+03 +3.1800e+00 +2.5225e+00 -3.8208e+00 -2.0028e+00 +7.8996e-01 +1.2152e+00 -3.6162e+00 +1.7863e+00 -2.4922e+00 -3.7585e+00 +6.9967e+00 +2.5212e-01 +2.6907e+00 +5.7592e-01 -6.2104e-01 +2.1955e+00 -3.2685e+00 +1.5995e+00 +3.9117e-03 +4.6627e+00
3469 +1.067139747e+03 +1.067139747e+03 +1.015429747e+03 +1.015429747e+03 +2.8628e+00 +1.9903e+00 -4.2209e+00 -2.0601e+00 +1.2057e+00 +9.8745e-01 -3.8178e+00 +2.3777e+00 -2.6593e+00 -3.7587e+00 +3.4252e+00 +1.1267e+00 +2.7364e+00 +1.0431e+00 -4.2564e-01 +2.2539e+00 -2.6333e+00 +1.9472e+00 -1.2857e-01 +3.8548e+00
3512 +1.032048754e+03 +1.032048754e+03 +9.803387538e+02 +9.803387538e+02 +3.0586e+00 +2.5608e+00 -3.1138e+00 -2.2883e+00 +5.6847e-01 +4.8268e-01 -3.5968e+00 +2.5064e+00 -2.4087e+00 -3.7494e+00 +5.4840e+00 +6.1513e-01 +3.2730e+00 +1.0752e+00 -9.7540e-01 +2.6278e+00 -1.2357e+00 +2.1851e+00 +1.3187e+00 +4.1721e+00
