% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
296900 +1.930219228e+01 +1.930219228e+01 +1.770219228e+01 +1.770219228e+01 -4.1291e+00 -4.1351e+00 +1.1488e+00 +2.2197e+00 +4.8585e-01 +3.3565e+00 -4.8558e+00 -2.5135e+00 -8.6833e-01 +2.4750e+00 +2.3444e+00 +1.3749e+00 +6.7797e-03 -1.2907e+00 +6.7046e-01 -2.7412e+00 +8.0620e-01 +1.9729e+00 -3.8895e+00 +4.3058e+00
297549 +1.883864878e+01 +1.883864878e+01 +1.723864878e+01 +1.723864878e+01 -4.0735e+00 -3.8018e+00 +1.0110e+00 +2.8616e+00 +1.1583e+00 +2.3721e+00 -4.6620e+00 -2.6139e+00 -8.7156e-01 +2.4158e+00 +1.9410e+00 +1.2627e+00 +1.8898e-01 -1.4121e+00 +9.6886e-01 -3.5530e+00 +1.0170e+00 +1.2055e+00 -2.6827e+00 +2.6603e+00
297610 +1.637000748e+01 +1.637000748e+01 +1.477000748e+01 +1.477000748e+01 -4.4289e+00 -3.8544e+00 +8.6569e-01 +3.0996e+00 +5.0344e-01 +2.7605e+00 -4.0866e+00 -2.1365e+00 -9.6729e-01 +2.6659e+00 +2.7070e+00 +1.0821e+00 +6.0222e-01 -9.5723e-01 +1.8931e+00 -3.2099e+00 -1.6446e+00 +1.3503e+00 -3.2662e+00 +4.8632e+00
297812 +1.530672024e+01 +1.530672024e+01 +1.370672024e+01 +1.370672024e+01 -4.6292e+00 -3.8722e+00 +1.0920e+00 +2.9843e+00 +5.7984e-02 +2.6975e+00 -5.1460e+00 -2.1374e+00 -1.2068e+00 +3.1826e+00 +2.3562e+00 +1.6083e+00 -6.6273e-02 -6.5455e-01 +1.1025e+00 -3.8140e+00 -1.7052e-01 +2.0621e+00 -2.0985e+00 +4.0209e+00
298252 +1.426346619e+01 +1.426346619e+01 +1.266346619e+01 +1.266346619e+01 -4.8117e+00 -3.4840e+00 +5.0169e-01 +2.8095e+00 +6.1032e-01 +2.8991e+00 -4.7066e+00 -2.8094e+00 -1.1912e+00 +2.9250e+00 +2.3387e+00 +6.8032e-01 +3.8311e-01 -1.1504e+00 +1.0212e+00 -3.1516e+00 -7.7305e-01 +1.2233e+00 -4.2683e+00 +3.5576e+00
300019 +1.292684990e+01 +1.292684990e+01 +1.132684990e+01 +1.132684990e+01 -4.5057e+00 -2.7833e+00 +7.4519e-01 +3.0037e+00 +7.0613e-01 +3.0470e+00 -4.8476e+00 -2.5297e+00 -1.4229e+00 +2.8121e+00 +2.2551e+00 +8.3942e-01 +7.9787e-01 -3.7385e-01 +1.0598e+00 -3.3967e+00 -3.8357e-01 +1.1205e+00 -2.2942e+00 +3.9699e+00
301240 +1.287721430e+01 +1.287721430e+01 +1.127721430e+01 +1.127721430e+01 -4.5981e+00 -3.6577e+00 +3.4966e-01 +2.7500e+00 +5.8113e-01 +2.7508e+00 -4.6256e+00 -1.9636e+00 -1.5632e+00 +2.6252e+00 +1.8221e+00 +7.5329e-01 +7.1464e-01 -1.6251e-01 +9.4516e-01 -4.2593e+00 -5.5281e-01 +1.6729e+00 -2.9672e+00 +3.7911e+00
302595 +1.230690002e+01 +1.230690002e+01 +1.070690002e+01 +1.070690002e+01 -4.7158e+00 -2.9457e+00 +3.6635e-01 +2.8988e+00 +7.4260e-01 +3.1745e+00 -4.6419e+00 -2.6977e+00 -1.1115e+00 +2.2547e+00 +2.4282e+00 +9.5950e-01 +5.0680e-01 -4.5354e-01 +7.4431e-01 -3.1172e+00 -1.9132e-01 +1.4575e+00 -2.4736e+00 +3.8619e+00
304049 +1.218359910e+01 +1.218359910e+01 +1.058359910e+01 +1.058359910e+01 -4.7176e+00 -3.5286e+00 +7.4816e-01 +2.4548e+00 +1.5477e+00 +2.8100e+00 -4.6434e+00 -2.5535e+00 -4.1328e-01 +2.5980e+00 +2.3228e+00 +5.5119e-01 +4.8295e-01 -4.6925e-01 +8.1577e-01 -3.6580e+00 -5.5495e-01 +1.9653e+00 -2.9317e+00 +3.9081e+00
304156 +1.161299181e+01 +1.161299181e+01 +1.001299181e+01 +1.001299181e+01 -4.4444e+00 -3.5955e+00 +3.8588e-01 +2.7781e+00 +6.0246e-01 +2.9793e+00 -4.5667e+00 -2.1867e+00 -1.0076e+00 +2.7117e+00 +2.2691e+00 +9.6320e-01 +2.3878e-01 -3.6551e-01 +1.4736e+00 -3.8558e+00 -6.7100e-01 +1.0324e+00 -3.2843e+00 +3.8705e+00
305187 +1.126590633e+01 +1.126590633e+01 +9.665906326e+00 +9.665906326e+00 -4.5694e+00 -3.3748e+00 +3.3436e-01 +2.9070e+00 +7.9354e-01 +2.7211e+00 -4.5881e+00 -2.3903e+00 -1.1069e+00 +2.5649e+00 +2.0773e+00 +1.2194e+00 +6.0364e-01 -6.7318e-01 +7.2294e-01 -3.5295e+00 -3.9608e-01 +1.7199e+00 -2.5715e+00 +4.1664e+00
306808 +1.091955421e+01 +1.091955421e+01 +9.319554209e+00 +9.319554209e+00 -4.5923e+00 -3.6968e+00 +4.8578e-01 +2.9575e+00 +9.3619e-01 +2.6907e+00 -4.5785e+00 -2.4692e+00 -5.3107e-01 +2.5927e+00 +2.1984e+00 +1.0185e+00 +3.7860e-01 -3.6368e-01 +7.4918e-01 -3.5196e+00 -5.2776e-01 +1.6507e+00 -3.0228e+00 +3.8225e+00
316194 +1.063356064e+01 +1.063356064e+01 +9.033560638e+00 +9.033560638e+00 -4.6818e+00 -3.4162e+00 +4.9671e-01 +2.8717e+00 +8.0023e-01 +2.6403e+00 -4.5912e+00 -2.4732e+00 -9.4987e-01 +2.6787e+00 +2.2169e+00 +1.0101e+00 +3.1049e-01 -3.2254e-01 +1.1271e+00 -3.4138e+00 -5.4682e-01 +1.4832e+00 -2.8690e+00 +3.9186e+00
325511 +1.047099013e+01 +1.047099013e+01 +8.870990133e+00 +8.870990133e+00 -4.7234e+00 -3.3938e+00 +4.2282e-01 +2.6804e+00 +8.3676e-01 +2.8393e+00 -4.7636e+00 -2.4807e+00 -8.7123e-01 +2.6855e+00 +2.2255e+00 +1.0144e+00 +3.4350e-01 -4.3367e-01 +9.6490e-01 -3.5585e+00 -6.5208e-01 +1.4486e+00 -2.9819e+00 +3.8641e+00
577102 +9.413942396e+00 +9.413942396e+00 +7.813942396e+00 +7.813942396e+00 +2.4930e+00 +2.0002e+00 -8.5250e-01 -1.6462e+00 +3.0746e+00 +2.5772e+00 +1.3145e+00 -3.4909e+00 -3.3516e-01 -7.9671e-01 -4.4647e+00 +1.0611e+00 -3.3340e+00 +6.3554e-02 -1.4591e+00 -7.7428e-01 -1.4639e+00 +2.3968e+00 +5.9892e-01 -6.4744e-01
577379 +8.765243213e+00 +8.765243213e+00 +7.165243213e+00 +7.165243213e+00 +1.9745e+00 +1.7740e+00 -1.9920e-01 -1.9601e+00 +2.4603e+00 +3.0062e+00 +1.3908e+00 -3.3995e+00 -2.0360e-01 -6.9963e-01 -4.2368e+00 +1.7007e+00 -3.3739e+00 +5.1337e-01 -1.2190e+00 -8.9537e-01 -1.4966e+00 +1.9088e+00 +4.5198e-01 -5.5713e-01
578653 +8.530302453e+00 +8.530302453e+00 +6.930302453e+00 +6.930302453e+00 +2.2614e+00 +1.4913e+00 -9.0864e-01 -1.8741e+00 +2.4226e+00 +2.6098e+00 +1.4330e+00 -3.7651e+00 +3.5813e-01 -5.0618e-01 -4.7380e+00 +1.6853e+00 -3.5154e+00 +4.7484e-01 -1.2386e+00 -1.6078e+00 -1.0416e+00 +2.2305e+00 +1.2394e+00 -6.9577e-01
578957 +8.416849809e+00 +8.416849809e+00 +6.816849809e+00 +6.816849809e+00 +2.2300e+00 +1.4306e+00 -1.2272e+00 -1.8991e+00 +3.0498e+00 +2.8166e+00 +9.0872e-01 -4.3580e+00 +1.0666e-01 -2.0226e-01 -4.0514e+00 +2.3257e+00 -3.3601e+00 +1.1892e+00 -1.3201e+00 -1.2763e+00 -1.2866e+00 +2.0935e+00 +6.2666e-01 -7.3522e-01
579318 +8.011232619e+00 +8.011232619e+00 +6.411232619e+00 +6.411232619e+00 +2.3980e+00 +9.5718e-01 -7.9989e-01 -2.1687e+00 +2.4926e+00 +2.5936e+00 +1.4582e+00 -3.0511e+00 +6.0389e-01 -5.5332e-01 -4.3245e+00 +2.4956e+00 -3.1391e+00 +6.0993e-01 -2.0371e+00 -7.9367e-01 -1.4390e+00 +2.1397e+00 +6.0694e-01 -1.2073e+00
580086 +7.936818255e+00 +7.936818255e+00 +6.336818255e+00 +6.336818255e+00 +2.2373e+00 +8.0108e-01 -6.0429e-01 -2.1317e+00 +2.4985e+00 +1.7382e+00 +1.6145e+00 -4.6168e+00 +2.4229e-01 -5.5395e-01 -3.7013e+00 +2.1820e+00 -2.8782e+00 +7.8162e-01 -1.5586e+00 -3.0600e-01 -1.0103e+00 +2.5193e+00 +7.5921e-01 -2.3592e-01
580530 +7.706434156e+00 +7.706434156e+00 +6.106434156e+00 +6.106434156e+00 +1.7266e+00 +1.7114e-01 -1.7299e-01 -2.1170e+00 +2.7064e+00 +2.2315e+00 +9.1306e-01 -4.3036e+00 +2.6801e-01 -7.1014e-01 -4.1056e+00 +2.1729e+00 -3.8036e+00 +3.5886e-01 -1.5525e+00 -7.9129e-01 -8.5241e-01 +3.2995e+00 +8.3355e-01 -2.4004e-01
581265 +7.264283847e+00 +7.264283847e+00 +5.664283847e+00 +5.664283847e+00 +2.4014e+00 +7.9279e-01 -8.2111e-01 -2.2477e+00 +3.4232e+00 +2.3714e+00 +8.3845e-01 -4.5869e+00 +4.6915e-01 -1.3114e+00 -4.0363e+00 +2.0880e+00 -3.7016e+00 +6.4573e-01 -9.6566e-01 -7.2525e-01 -1.0494e+00 +2.6100e+00 +1.1265e+00 -2.0046e-01
581737 +7.175234345e+00 +7.175234345e+00 +5.575234345e+00 +5.575234345e+00 +2.7882e+00 +5.9293e-01 -9.3174e-01 -2.1816e+00 +2.9940e+00 +2.4703e+00 +1.1042e+00 -4.0052e+00 -3.2040e-01 -6.5197e-01 -4.4590e+00 +2.0373e+00 -3.6511e+00 +5.1723e-01 -1.3090e+00 -2.5952e-01 -1.6017e+00 +2.3985e+00 +5.7526e-01 -8.3693e-01
583624 +7.005435855e+00 +7.005435855e+00 +5.405435855e+00 +5.405435855e+00 +2.8057e+00 +3.2806e-01 -1.7009e+00 -2.0732e+00 +2.8510e+00 +1.8792e+00 +1.0400e+00 -4.9793e+00 +3.2777e-01 -7.5913e-01 -4.2490e+00 +2.5025e+00 -3.6471e+00 +5.8129e-01 -1.4696e+00 -1.6146e-01 -1.4631e+00 +2.5120e+00 +1.0567e+00 -9.5278e-01
584179 +6.637356767e+00 +6.637356767e+00 +5.037356767e+00 +5.037356767e+00 +2.4121e+00 +8.4641e-01 -8.7582e-01 -2.0404e+00 +3.1412e+00 +2.2143e+00 +8.8387e-01 -4.0722e+00 -2.4513e-02 -1.0587e+00 -4.4196e+00 +2.9234e+00 -3.8109e+00 +7.8456e-01 -1.2294e+00 -7.4176e-01 -1.3617e+00 +2.8312e+00 +9.9043e-01 -8.1697e-01
584833 +6.535818549e+00 +6.535818549e+00 +4.935818549e+00 +4.935818549e+00 +2.3962e+00 +5.2643e-01 -2.6469e-01 -2.1516e+00 +2.5691e+00 +2.2574e+00 +1.2451e+00 -4.6743e+00 +3.8409e-01 -5.9413e-01 -4.5499e+00 +2.3077e+00 -3.7886e+00 +9.8558e-02 -1.5751e+00 -6.2015e-01 -1.4452e+00 +2.8023e+00 +1.1948e+00 -7.4594e-01
589672 +6.186481847e+00 +6.186481847e+00 +4.586481847e+00 +4.586481847e+00 +2.7737e+00 +5.6426e-01 -6.8631e-01 -1.7317e+00 +3.0029e+00 +1.9298e+00 +8.3892e-01 -4.0587e+00 +3.9460e-01 -7.5618e-01 -4.3357e+00 +2.4039e+00 -3.3619e+00 +6.2576e-01 -1.4181e+00 -8.5312e-01 -1.4607e+00 +2.9777e+00 +1.0076e+00 -9.5426e-01
590012 +6.054209404e+00 +6.054209404e+00 +4.454209404e+00 +4.454209404e+00 +2.5082e+00 +5.1645e-01 -5.8433e-01 -2.1722e+00 +2.5493e+00 +1.7417e+00 +1.0877e+00 -4.5627e+00 +5.3411e-01 -7.0864e-01 -4.2568e+00 +2.2688e+00 -3.3855e+00 +4.4055e-01 -1.4645e+00 -8.2543e-01 -1.2301e+00 +3.2266e+00 +7.0724e-01 -7.2090e-01
590417 +5.762123184e+00 +5.762123184e+00 +4.162123184e+00 +4.162123184e+00 +2.5734e+00 +4.9320e-01 -8.2857e-01 -2.6286e+00 +2.9231e+00 +2.0854e+00 +1.0614e+00 -3.9883e+00 +3.9206e-01 -6.9864e-01 -4.2633e+00 +2.3421e+00 -3.8516e+00 +6.2428e-01 -1.3124e+00 -8.2827e-01 -1.4392e+00 +2.9568e+00 +1.1495e+00 -7.0002e-01
596381 +5.601774580e+00 +5.601774580e+00 +4.001774580e+00 +4.001774580e+00 +2.5404e+00 +3.0689e-01 -5.4108e-01 -2.2426e+00 +2.7659e+00 +1.7828e+00 +8.3838e-01 -4.0754e+00 +7.3253e-01 -6.4341e-01 -4.4113e+00 +2.8269e+00 -3.7317e+00 +6.2282e-01 -1.2559e+00 -1.2137e+00 -1.1431e+00 +2.8258e+00 +1.0859e+00 -8.7999e-01
603477 +5.374268769e+00 +5.374268769e+00 +3.774268769e+00 +3.774268769e+00 +2.6441e+00 +4.6315e-01 -1.2502e+00 -2.3211e+00 +2.7646e+00 +1.6893e+00 +8.6166e-01 -3.9277e+00 +7.0487e-01 -6.2736e-01 -4.2040e+00 +2.6437e+00 -3.7864e+00 +3.8213e-01 -1.5588e+00 -1.0862e+00 -1.4450e+00 +3.2098e+00 +1.0290e+00 -7.1669e-01
613298 +5.347772611e+00 +5.347772611e+00 +3.747772611e+00 +3.747772611e+00 +2.8280e+00 +3.1415e-01 -9.7950e-01 -2.4781e+00 +2.9513e+00 +1.5765e+00 +1.0943e+00 -3.8622e+00 +1.0496e+00 -7.1269e-01 -4.4379e+00 +2.5885e+00 -3.5574e+00 +5.3028e-01 -1.4872e+00 -7.7817e-01 -1.3836e+00 +3.1676e+00 +9.5628e-01 -5.5665e-01
614246 +5.157122776e+00 +5.157122776e+00 +3.557122776e+00 +3.557122776e+00 +2.8105e+00 +3.0717e-01 -1.0412e+00 -2.6290e+00 +2.9188e+00 +1.5513e+00 +8.4544e-01 -4.0188e+00 +8.3844e-01 -6.1731e-01 -4.4717e+00 +2.6004e+00 -3.7195e+00 +3.4707e-01 -1.4752e+00 -8.8239e-01 -1.3032e+00 +3.3369e+00 +9.0544e-01 -6.0704e-01
615899 +5.114297021e+00 +5.114297021e+00 +3.514297021e+00 +3.514297021e+00 +2.6521e+00 +5.0298e-01 -8.9356e-01 -2.3256e+00 +3.1231e+00 +1.5720e+00 +9.3753e-01 -4.1811e+00 +7.5325e-01 -1.0032e+00 -4.4365e+00 +2.6701e+00 -3.8931e+00 +4.7018e-01 -1.5072e+00 -9.2102e-01 -1.3198e+00 +3.3347e+00 +8.8357e-01 -6.4666e-01
620323 +4.932536591e+00 +4.932536591e+00 +3.332536591e+00 +3.332536591e+00 +2.7544e+00 +2.0068e-01 -8.8974e-01 -2.4892e+00 +3.2886e+00 +1.5385e+00 +8.3353e-01 -4.1697e+00 +7.5691e-01 -6.1093e-01 -4.2889e+00 +2.7551e+00 -3.7296e+00 +4.2594e-01 -1.4363e+00 -7.3431e-01 -1.3213e+00 +3.6651e+00 +8.3618e-01 -7.0229e-01
633309 +4.843150365e+00 +4.843150365e+00 +3.243150365e+00 +3.243150365e+00 +2.6289e+00 +3.4891e-01 -7.7639e-01 -2.3667e+00 +3.2116e+00 +1.6546e+00 +7.1448e-01 -4.0628e+00 +9.0687e-01 -7.0655e-01 -4.2568e+00 +2.6878e+00 -3.6927e+00 +4.5625e-01 -1.3977e+00 -8.6771e-01 -1.2902e+00 +3.3730e+00 +9.0679e-01 -5.7733e-01
639043 +4.780861529e+00 +4.780861529e+00 +3.180861529e+00 +3.180861529e+00 +2.6499e+00 +3.0931e-01 -8.1535e-01 -2.3833e+00 +3.0888e+00 +1.6121e+00 +7.2088e-01 -4.2305e+00 +8.5841e-01 -6.3655e-01 -4.3013e+00 +2.8005e+00 -3.7163e+00 +5.0399e-01 -1.4764e+00 -8.2194e-01 -1.3166e+00 +3.4166e+00 +9.1686e-01 -7.2610e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714978743e+01 +7.714978743e+01 -2.936902126e+02 -2.936902126e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1470 +7.550091719e+01 +7.550091719e+01 -2.953390828e+02 -2.953390828e+02 +6.2034e-01 -1.2449e+00 -6.9405e-01 -4.0233e+00 -3.9265e+00 +5.1560e+00 +3.2462e+00 -2.5071e+00 +1.3363e+00 -2.1827e+00 +1.4997e+00 -9.8699e-01 -3.5278e+00 -2.0133e+00 -4.9323e+00 +4.1023e+00 +2.1723e+00 -1.0112e+00 +4.9132e+00 -1.9664e+00
1706 +7.356453843e+01 +7.356453843e+01 -2.972754616e+02 -2.972754616e+02 +5.0400e-01 -1.1830e+00 -4.5778e-01 -3.9393e+00 -3.7927e+00 +4.5471e+00 +2.9056e+00 -3.3409e+00 -3.0887e-01 -2.0343e+00 +1.4943e+00 -1.0551e-01 -3.1981e+00 -1.9978e+00 -4.7048e+00 +3.9409e+00 +2.3137e+00 -6.6799e-01 +4.5731e+00 -1.0587e+00
1822 +7.238807075e+01 +7.238807075e+01 -2.984519293e+02 -2.984519293e+02 +5.1493e-01 -1.2259e+00 -7.9275e-01 -3.9959e+00 -3.9067e+00 +4.4028e+00 +2.8621e+00 -5.0880e+00 +1.3290e+00 -2.1047e+00 +1.4893e+00 -4.4607e-01 -3.4284e+00 -1.5543e+00 -4.5620e+00 +4.2312e+00 +2.2624e+00 +1.5853e-02 +4.8717e+00 -2.1064e+00
1904 +6.986503922e+01 +6.986503922e+01 -3.009749608e+02 -3.009749608e+02 +4.3850e-01 -1.0326e+00 -7.4365e-01 -3.9392e+00 -3.9534e+00 +4.2917e+00 +2.9129e+00 -4.4303e+00 +1.4577e-01 -2.2141e+00 +1.4941e+00 -5.9189e-01 -2.3707e+00 -5.4183e-01 -4.6769e+00 +4.1547e+00 +4.4695e+00 -6.8350e-01 +4.7685e+00 -1.4714e+00
1905 +6.902024939e+01 +6.902024939e+01 -3.018197506e+02 -3.018197506e+02 +3.1800e-01 -1.2100e+00 -1.0979e+00 -4.0268e+00 -3.8291e+00 +4.6871e+00 +2.1896e+00 -4.4954e+00 -5.6639e-02 -2.3345e+00 +1.4933e+00 -5.9738e-01 -2.3164e+00 +1.3392e+00 -4.5533e+00 +4.1768e+00 +2.8184e+00 -9.5362e-01 +4.9872e+00 -1.4162e+00
2275 +6.717408242e+01 +6.717408242e+01 -3.036659176e+02 -3.036659176e+02 -9.4625e-01 -1.3431e+00 -6.3775e-01 -3.7028e+00 -3.9881e+00 +3.5256e+00 +2.2698e+00 -3.5055e+00 +1.1327e+00 -2.6955e+00 +1.4890e+00 +1.0644e+00 -2.2677e+00 +7.8545e-01 -5.3120e+00 +3.7351e+00 +2.8996e+00 -5.0811e-01 +4.7144e+00 -3.2732e+00
2417 +6.595759031e+01 +6.595759031e+01 -3.048824097e+02 -3.048824097e+02 -4.2693e-01 -1.7018e+00 -7.5151e-01 -3.5189e+00 -4.1185e+00 +4.0279e+00 +2.8986e+00 -4.2800e+00 -1.5078e-02 -2.1435e+00 +1.4828e+00 -3.1214e-01 -2.6728e+00 +1.8424e+00 -5.4154e+00 +4.1255e+00 +2.9084e+00 -1.6139e-01 +4.8157e+00 -2.5910e+00
2554 +6.203345246e+01 +6.203345246e+01 -3.088065475e+02 -3.088065475e+02 -1.1665e+00 -1.3024e+00 -1.3920e+00 -3.1769e+00 -3.9304e+00 +3.7132e+00 +2.8375e+00 -4.1127e+00 +4.6114e-02 -2.2267e+00 +1.4760e+00 -4.6749e-01 -2.3337e+00 +8.9039e-01 -5.2150e+00 +4.1213e+00 +3.1192e+00 -2.0078e-01 +4.7003e+00 -2.5295e+00
2713 +6.045943587e+01 +6.045943587e+01 -3.103805641e+02 -3.103805641e+02 -1.7204e+00 -1.3635e+00 -2.2133e+00 -2.6126e+00 -3.7204e+00 +2.9834e+00 +2.6894e+00 -4.5925e+00 +1.2383e+00 -2.6452e+00 +1.4487e+00 -2.7092e-01 -1.7815e+00 -7.7654e-01 -5.2225e+00 +3.9362e+00 +3.1137e+00 -2.3012e-01 +4.5628e+00 -2.5367e+00
2826 +5.785821359e+01 +5.785821359e+01 -3.129817864e+02 -3.129817864e+02 -1.8104e+00 -1.3263e+00 -1.1087e+00 -2.5565e+00 -3.9271e+00 +3.4045e+00 +3.3409e+00 -4.7155e+00 +2.9978e-01 -3.3530e+00 +1.4703e+00 -3.5366e-01 -1.2999e+00 +1.4011e+00 -5.2202e+00 +3.7430e+00 +3.6720e+00 -2.6486e-01 +4.5197e+00 -2.1798e+00
3002 +5.700404024e+01 +5.700404024e+01 -3.138359598e+02 -3.138359598e+02 -9.6532e-01 -1.4578e+00 -1.7763e+00 -2.5474e+00 -3.8090e+00 +2.9269e+00 +3.2575e+00 -4.0874e+00 +2.4358e-01 -3.2155e+00 +1.4763e+00 -3.2635e-01 -1.7911e+00 +8.7189e-01 -4.9957e+00 +4.0193e+00 +3.4827e+00 +7.1039e-01 +3.8774e+00 -2.2244e+00
3140 +5.577714678e+01 +5.577714678e+01 -3.150628532e+02 -3.150628532e+02 -2.8473e+00 -1.6547e+00 -5.2022e-01 -9.4880e-01 -4.0630e+00 +4.2540e+00 +2.8113e+00 -3.9965e+00 -1.8154e-02 -2.6556e+00 +1.4746e+00 -9.8105e-02 -1.1029e+00 +2.3475e+00 -5.4754e+00 +5.0908e+00 +3.5214e+00 -5.2909e-01 +4.3899e+00 -2.8734e+00
3160 +5.097887472e+01 +5.097887472e+01 -3.198611253e+02 -3.198611253e+02 -1.5203e+00 -1.6584e+00 -1.6283e+00 -1.2133e+00 -3.8024e+00 +4.5625e+00 +3.1309e+00 -4.2664e+00 +1.0172e+00 -3.7889e+00 +1.4862e+00 +5.3316e-01 -1.7723e+00 +2.1722e+00 -4.6981e+00 +4.1761e+00 +2.7193e+00 -2.6786e-02 +4.6164e+00 -1.4215e+00
3521 +4.535767983e+01 +4.535767983e+01 -3.254823202e+02 -3.254823202e+02 -2.0521e+00 -1.6660e+00 -1.3307e+00 +2.5871e-01 -3.4200e+00 +3.7623e+00 +2.1687e+00 -4.0805e+00 +1.2621e+00 -3.5908e+00 +1.4278e+00 -1.3882e+00 -1.7664e+00 +2.2579e+00 -5.4247e+00 +4.0172e+00 +3.3965e+00 +7.4316e-01 +3.2395e+00 -1.5560e+00
3963 +4.190028146e+01 +4.190028146e+01 -3.289397185e+02 -3.289397185e+02 -3.1190e+00 -2.1269e+00 -2.1294e+00 -3.9553e-01 -3.5926e+00 +4.2519e+00 +1.4749e+00 -4.2382e+00 +1.3327e+00 -3.2580e+00 +1.2060e+00 +2.4275e-02 -1.6330e+00 +1.5319e+00 -5.1117e+00 +4.2195e+00 +4.2723e+00 +1.2401e-01 +3.1704e+00 -2.5114e+00
4534 +4.137902100e+01 +4.137902100e+01 -3.294609790e+02 -3.294609790e+02 -1.7451e+00 -1.9040e+00 -1.9404e+00 +3.1307e-01 -3.3009e+00 +3.7445e+00 +2.1396e+00 -4.1915e+00 +7.1358e-01 -3.2945e+00 +1.3090e+00 +3.6106e-01 -1.6666e+00 +1.8719e+00 -4.2255e+00 +4.3608e+00 +3.5479e+00 +1.8204e+00 +3.4640e+00 -2.7789e+00
4542 +3.989088780e+01 +3.989088780e+01 -3.309491122e+02 -3.309491122e+02 -2.5951e+00 -3.4154e+00 -1.8667e+00 +3.6106e-01 -4.0108e+00 +3.6867e+00 +3.2198e+00 -3.9835e+00 +9.6820e-01 -3.2459e+00 +1.4883e+00 -8.1150e-01 -2.1811e+00 +1.5470e+00 -4.6482e+00 +4.5065e+00 +3.3060e+00 +2.1007e-01 +4.0240e+00 -2.2631e+00
4726 +3.960782326e+01 +3.960782326e+01 -3.312321767e+02 -3.312321767e+02 -1.4538e+00 -2.0763e+00 -2.3139e+00 +1.6564e-01 -3.4508e+00 +4.0583e+00 +2.5397e+00 -4.6290e+00 +9.1654e-01 -3.7107e+00 +1.3117e+00 -6.4961e-01 -2.3766e+00 +1.7557e+00 -5.1521e+00 +3.6620e+00 +4.2896e+00 +9.6854e-01 +4.4770e+00 -1.9400e+00
4964 +3.876879351e+01 +3.876879351e+01 -3.320712065e+02 -3.320712065e+02 -1.8376e+00 -3.2640e+00 -2.6756e+00 +3.6938e-01 -3.6937e+00 +4.3104e+00 +2.6361e+00 -4.1985e+00 +5.9728e-01 -2.8306e+00 +1.3358e+00 -5.6133e-01 -2.5236e+00 +1.5884e+00 -4.9949e+00 +4.3452e+00 +4.1411e+00 +1.0214e+00 +4.1765e+00 -1.4438e+00
5058 +3.801323617e+01 +3.801323617e+01 -3.328267638e+02 -3.328267638e+02 -2.3024e+00 -3.2166e+00 -2.0540e+00 +2.2380e-01 -3.1697e+00 +3.5312e+00 +3.0072e+00 -3.7907e+00 +7.9786e-01 -3.1136e+00 +1.2776e+00 -4.7871e-01 -2.4129e+00 +1.0769e+00 -4.6243e+00 +4.1368e+00 +2.9385e+00 +2.5717e-01 +3.3872e+00 -2.1724e+00
5581 +3.674375736e+01 +3.674375736e+01 -3.340962426e+02 -3.340962426e+02 -2.2157e+00 -3.0804e+00 -2.1475e+00 +5.7745e-01 -3.5905e+00 +4.1477e+00 +2.8693e+00 -4.2028e+00 +1.0226e+00 -3.2795e+00 +1.3923e+00 -6.9959e-01 -1.9236e+00 +1.7134e+00 -5.0714e+00 +4.3705e+00 +3.4710e+00 +6.2070e-01 +3.6275e+00 -2.6978e+00
6018 +3.562779661e+01 +3.562779661e+01 -3.352122034e+02 -3.352122034e+02 -1.9879e+00 -2.5271e+00 -2.2796e+00 +3.2639e-01 -4.0373e+00 +4.5734e+00 +1.8697e+00 -3.8855e+00 +1.7232e+00 -2.9295e+00 +8.3264e-01 -2.6799e-01 -1.7551e+00 +1.0263e+00 -5.0446e+00 +4.3533e+00 +3.4946e+00 +7.5346e-01 +3.8209e+00 -2.5243e+00
6142 +3.454826972e+01 +3.454826972e+01 -3.362917303e+02 -3.362917303e+02 -2.4441e+00 -2.8800e+00 -2.2920e+00 -1.0479e-01 -3.7161e+00 +3.7019e+00 +2.5324e+00 -4.2147e+00 +8.4307e-01 -3.4253e+00 +1.1278e+00 +5.2056e-03 -2.0644e+00 +1.0241e+00 -5.1614e+00 +4.6671e+00 +3.8385e+00 +4.1336e-01 +4.2042e+00 -2.3546e+00
6838 +3.286271526e+01 +3.286271526e+01 -3.379772847e+02 -3.379772847e+02 -1.8331e+00 -2.6473e+00 -2.3423e+00 +3.2611e-01 -3.1335e+00 +3.4777e+00 +2.4283e+00 -4.1773e+00 +1.3904e+00 -3.4641e+00 +6.8798e-01 +1.4982e-01 -1.3338e+00 +1.4861e+00 -5.2520e+00 +4.4330e+00 +3.7756e+00 -7.4843e-02 +3.9432e+00 -1.7629e+00
